"ID";"Populatie";"KenmerkenVanHuishoudens";"RegioS";"Perioden";"ParticuliereHuishoudens_1";"ParticuliereHuishoudensRelatief_2";"GemiddeldGestandaardiseerdInkomen_3";"MediaanGestandaardiseerdInkomen_4";"GemiddeldBesteedbaarInkomen_5";"MediaanBesteedbaarInkomen_6";"GestandaardiseerdInkomen1e10Groep_7";"GestandaardiseerdInkomen2e10Groep_8";"GestandaardiseerdInkomen3e10Groep_9";"GestandaardiseerdInkomen4e10Groep_10";"GestandaardiseerdInkomen5e10Groep_11";"GestandaardiseerdInkomen6e10Groep_12";"GestandaardiseerdInkomen7e10Groep_13";"GestandaardiseerdInkomen8e10Groep_14";"GestandaardiseerdInkomen9e10Groep_15";"GestandaardiseerdInkomen10e10Groep_16"
"79083";"1050010";"1013601";"PV21  ";"2022JJ00";"    29.6";"      10";"    47.3";"    40.5";"    75.3";"    64.6";"       7";"       3";"       4";"       6";"       8";"      10";"      11";"      12";"      15";"      24"
"79084";"1050010";"1013601";"PV21  ";"2023JJ00";"    30.1";"      10";"    54.8";"    42.5";"    86.6";"    68.0";"       7";"       4";"       4";"       6";"       8";"      10";"      11";"      12";"      14";"      23"
"79085";"1050010";"1013601";"PV21  ";"2024JJ00";"    30.4";"      10";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"79096";"1050010";"1013601";"PV22  ";"2021JJ00";"    18.4";"       8";"    47.9";"    40.8";"    76.9";"    65.7";"       6";"       3";"       3";"       5";"       7";"       9";"      10";"      12";"      16";"      29"
"79097";"1050010";"1013601";"PV22  ";"2022JJ00";"    18.7";"       8";"    50.5";"    43.0";"    80.6";"    68.9";"       6";"       3";"       3";"       5";"       7";"       9";"      10";"      12";"      16";"      29"
"79098";"1050010";"1013601";"PV22  ";"2023JJ00";"    19.1";"       9";"    58.8";"    45.0";"    92.9";"    72.1";"       7";"       3";"       4";"       5";"       7";"       9";"      10";"      12";"      16";"      27"
"79099";"1050010";"1013601";"PV22  ";"2024JJ00";"    19.1";"       8";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"79110";"1050010";"1013601";"PV23  ";"2021JJ00";"    42.5";"       8";"    48.8";"    40.9";"    80.0";"    67.2";"       7";"       3";"       3";"       5";"       7";"       8";"      10";"      12";"      16";"      29"
"79111";"1050010";"1013601";"PV23  ";"2022JJ00";"    44.6";"       9";"    52.4";"    43.0";"    85.3";"    69.9";"       7";"       3";"       3";"       5";"       7";"       8";"      10";"      12";"      16";"      29"
"79112";"1050010";"1013601";"PV23  ";"2023JJ00";"    45.5";"       9";"    63.7";"    44.6";"   103.8";"    72.7";"       8";"       3";"       3";"       5";"       7";"       9";"      10";"      12";"      15";"      27"
"79113";"1050010";"1013601";"PV23  ";"2024JJ00";"    45.6";"       9";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"79124";"1050010";"1013601";"PV24  ";"2021JJ00";"    17.0";"      10";"    45.5";"    38.8";"    73.1";"    62.2";"       7";"       3";"       4";"       6";"       7";"       9";"      10";"      12";"      15";"      26"
"79125";"1050010";"1013601";"PV24  ";"2022JJ00";"    18.5";"      10";"    46.3";"    40.1";"    74.0";"    63.6";"       9";"       4";"       4";"       6";"       8";"       9";"      10";"      12";"      14";"      24"
"79126";"1050010";"1013601";"PV24  ";"2023JJ00";"    19.6";"      11";"    52.1";"    42.3";"    83.1";"    67.2";"       8";"       4";"       5";"       6";"       8";"       9";"      10";"      12";"      14";"      23"
"79127";"1050010";"1013601";"PV24  ";"2024JJ00";"    19.7";"      10";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"79138";"1050010";"1013601";"PV25  ";"2021JJ00";"    88.5";"      10";"    48.9";"    41.1";"    79.0";"    66.7";"       7";"       3";"       3";"       5";"       6";"       8";"      10";"      12";"      16";"      30"
"79139";"1050010";"1013601";"PV25  ";"2022JJ00";"    93.0";"      10";"    51.7";"    42.6";"    83.2";"    68.9";"       7";"       3";"       3";"       5";"       7";"       9";"      10";"      12";"      16";"      29"
"79140";"1050010";"1013601";"PV25  ";"2023JJ00";"    95.3";"      10";"    63.3";"    44.6";"   101.0";"    72.1";"       8";"       3";"       4";"       5";"       7";"       9";"      10";"      12";"      15";"      27"
"79141";"1050010";"1013601";"PV25  ";"2024JJ00";"    95.9";"      10";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"79152";"1050010";"1013601";"PV26  ";"2021JJ00";"    62.2";"      10";"    50.6";"    42.1";"    80.7";"    67.2";"       8";"       3";"       3";"       5";"       6";"       7";"       9";"      11";"      15";"      33"
"79153";"1050010";"1013601";"PV26  ";"2022JJ00";"    65.8";"      11";"    53.0";"    43.7";"    83.7";"    69.0";"       9";"       3";"       3";"       5";"       6";"       8";"       9";"      11";"      15";"      32"
"79154";"1050010";"1013601";"PV26  ";"2023JJ00";"    68.2";"      11";"    67.5";"    45.4";"   106.3";"    71.6";"       9";"       4";"       4";"       5";"       7";"       8";"       9";"      11";"      14";"      30"
"79155";"1050010";"1013601";"PV26  ";"2024JJ00";"    68.5";"      11";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"79166";"1050010";"1013601";"PV27  ";"2021JJ00";"   147.7";"      11";"    49.7";"    39.1";"    75.6";"    58.7";"      11";"       5";"       4";"       5";"       7";"       8";"       8";"      10";"      13";"      29"
"79167";"1050010";"1013601";"PV27  ";"2022JJ00";"   158.8";"      12";"    51.0";"    40.1";"    77.0";"    59.4";"      12";"       4";"       4";"       6";"       7";"       8";"       9";"      10";"      13";"      27"
"79168";"1050010";"1013601";"PV27  ";"2023JJ00";"   164.8";"      12";"    67.8";"    41.7";"   102.3";"    61.5";"      13";"       5";"       4";"       6";"       7";"       8";"       9";"      10";"      13";"      25"
"79169";"1050010";"1013601";"PV27  ";"2024JJ00";"   165.4";"      12";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"79180";"1050010";"1013601";"PV28  ";"2021JJ00";"   164.9";"      10";"    46.2";"    38.0";"    72.2";"    58.8";"       9";"       4";"       4";"       6";"       7";"       9";"      10";"      11";"      14";"      26"
"79181";"1050010";"1013601";"PV28  ";"2022JJ00";"   177.7";"      10";"    48.3";"    39.2";"    75.2";"    60.1";"      10";"       4";"       4";"       6";"       8";"       9";"      10";"      11";"      13";"      25"
"79182";"1050010";"1013601";"PV28  ";"2023JJ00";"   188.1";"      11";"    59.4";"    40.8";"    92.1";"    62.0";"      11";"       5";"       5";"       6";"       8";"       9";"      10";"      11";"      12";"      23"
"79183";"1050010";"1013601";"PV28  ";"2024JJ00";"   188.7";"      11";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"79194";"1050010";"1013601";"PV29  ";"2021JJ00";"    16.3";"       9";"    50.1";"    42.0";"    79.4";"    66.5";"       6";"       3";"       3";"       5";"       7";"       8";"      10";"      12";"      16";"      31"
"79195";"1050010";"1013601";"PV29  ";"2022JJ00";"    16.9";"      10";"    51.1";"    43.3";"    80.8";"    68.1";"       6";"       3";"       3";"       5";"       7";"       8";"      10";"      12";"      16";"      29"
"79196";"1050010";"1013601";"PV29  ";"2023JJ00";"    17.3";"      10";"    62.6";"    44.7";"    97.7";"    70.9";"       7";"       3";"       4";"       6";"       7";"       9";"      10";"      12";"      15";"      27"
"79197";"1050010";"1013601";"PV29  ";"2024JJ00";"    17.3";"      10";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"79208";"1050010";"1013601";"PV30  ";"2021JJ00";"   108.2";"       9";"    49.8";"    41.3";"    79.6";"    66.4";"       7";"       3";"       3";"       5";"       6";"       8";"      10";"      12";"      16";"      30"
"79209";"1050010";"1013601";"PV30  ";"2022JJ00";"   113.4";"      10";"    52.2";"    43.0";"    82.9";"    68.2";"       7";"       3";"       3";"       5";"       6";"       8";"      10";"      12";"      16";"      29"
"79210";"1050010";"1013601";"PV30  ";"2023JJ00";"   116.3";"      10";"    66.7";"    44.7";"   105.4";"    71.1";"       8";"       3";"       3";"       5";"       7";"       9";"      10";"      12";"      15";"      27"
"79211";"1050010";"1013601";"PV30  ";"2024JJ00";"   117.0";"      10";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"79222";"1050010";"1013601";"PV31  ";"2021JJ00";"    36.4";"       7";"    47.5";"    40.2";"    74.4";"    63.2";"       9";"       4";"       4";"       5";"       6";"       8";"      10";"      12";"      16";"      28"
"79223";"1050010";"1013601";"PV31  ";"2022JJ00";"    37.9";"       7";"    49.5";"    41.8";"    77.0";"    64.8";"       9";"       4";"       3";"       5";"       7";"       8";"      10";"      12";"      15";"      27"
"79224";"1050010";"1013601";"PV31  ";"2023JJ00";"    38.9";"       7";"    60.3";"    43.5";"    93.0";"    67.5";"      10";"       4";"       4";"       5";"       7";"       9";"      10";"      12";"      15";"      25"
"79225";"1050010";"1013601";"PV31  ";"2024JJ00";"    39.2";"       7";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"85144";"1050010";"1013650";"PV20  ";"2021JJ00";"   114.3";"      39";"    23.8";"    21.2";"    29.0";"    25.0";"      22";"      21";"      16";"      12";"       9";"       7";"       5";"       4";"       3";"       2"
"85145";"1050010";"1013650";"PV20  ";"2022JJ00";"   112.5";"      38";"    25.0";"    22.5";"    30.5";"    26.7";"      20";"      22";"      17";"      12";"       9";"       7";"       5";"       3";"       2";"       2"
"85146";"1050010";"1013650";"PV20  ";"2023JJ00";"   114.1";"      39";"    27.8";"    24.5";"    33.8";"    29.0";"      20";"      22";"      17";"      12";"       9";"       7";"       5";"       3";"       3";"       2"
"85147";"1050010";"1013650";"PV20  ";"2024JJ00";"   118.7";"      40";"    28.1";"    25.5";"    34.2";"    29.8";"      24";"      21";"      16";"      11";"       9";"       7";"       5";"       3";"       2";"       2"
"85158";"1050010";"1013650";"PV21  ";"2021JJ00";"   119.9";"      41";"    24.9";"    22.4";"    30.8";"    27.2";"      16";"      19";"      17";"      14";"      10";"       8";"       6";"       5";"       3";"       2"
"85159";"1050010";"1013650";"PV21  ";"2022JJ00";"   118.7";"      40";"    26.7";"    23.7";"    32.8";"    28.7";"      16";"      20";"      17";"      14";"      10";"       8";"       6";"       4";"       3";"       2"
"85160";"1050010";"1013650";"PV21  ";"2023JJ00";"   120.3";"      40";"    29.3";"    25.7";"    36.2";"    31.1";"      15";"      21";"      17";"      14";"      10";"       8";"       6";"       4";"       3";"       2"
"85161";"1050010";"1013650";"PV21  ";"2024JJ00";"   122.4";"      40";"    30.7";"    27.1";"    37.9";"    32.7";"      16";"      20";"      17";"      13";"      10";"       8";"       6";"       4";"       3";"       2"
"85172";"1050010";"1013650";"PV22  ";"2021JJ00";"    94.0";"      43";"    26.4";"    23.5";"    33.0";"    28.8";"      13";"      17";"      17";"      14";"      11";"       9";"       7";"       5";"       4";"       3"
"85173";"1050010";"1013650";"PV22  ";"2022JJ00";"    93.3";"      42";"    27.8";"    24.8";"    34.6";"    30.3";"      13";"      18";"      17";"      14";"      11";"       9";"       7";"       5";"       3";"       2"
"85174";"1050010";"1013650";"PV22  ";"2023JJ00";"    94.5";"      42";"    30.9";"    26.9";"    38.6";"    32.8";"      13";"      18";"      17";"      14";"      11";"       9";"       7";"       5";"       3";"       3"
"85175";"1050010";"1013650";"PV22  ";"2024JJ00";"    95.3";"      42";"    32.5";"    28.7";"    40.6";"    34.9";"      13";"      18";"      17";"      14";"      11";"       9";"       7";"       5";"       4";"       3"
"85186";"1050010";"1013650";"PV23  ";"2021JJ00";"   192.9";"      38";"    25.7";"    22.6";"    32.1";"    27.5";"      15";"      20";"      16";"      13";"      10";"       8";"       6";"       5";"       3";"       3"
"85187";"1050010";"1013650";"PV23  ";"2022JJ00";"   190.2";"      37";"    27.1";"    23.9";"    33.7";"    29.0";"      14";"      21";"      17";"      14";"      10";"       8";"       6";"       5";"       3";"       2"
"85188";"1050010";"1013650";"PV23  ";"2023JJ00";"   193.1";"      37";"    31.1";"    25.9";"    39.1";"    31.5";"      15";"      21";"      17";"      13";"      10";"       8";"       6";"       5";"       3";"       2"
"85189";"1050010";"1013650";"PV23  ";"2024JJ00";"   196.7";"      38";"    32.5";"    27.5";"    40.7";"    33.2";"      16";"      20";"      17";"      13";"      10";"       8";"       6";"       4";"       3";"       2"
"85200";"1050010";"1013650";"PV24  ";"2021JJ00";"    56.8";"      32";"    25.3";"    22.5";"    32.1";"    27.7";"      15";"      21";"      15";"      13";"      10";"       8";"       7";"       5";"       3";"       3"
"85201";"1050010";"1013650";"PV24  ";"2022JJ00";"    55.9";"      31";"    26.9";"    23.8";"    33.8";"    29.3";"      15";"      21";"      16";"      13";"      10";"       8";"       7";"       5";"       3";"       2"
"85202";"1050010";"1013650";"PV24  ";"2023JJ00";"    57.2";"      31";"    30.2";"    25.9";"    38.2";"    31.9";"      15";"      21";"      16";"      12";"      10";"       8";"       7";"       5";"       3";"       3"
"85203";"1050010";"1013650";"PV24  ";"2024JJ00";"    58.2";"      31";"    31.5";"    27.7";"    39.9";"    33.8";"      16";"      21";"      15";"      12";"      10";"       9";"       7";"       5";"       3";"       3"
"85214";"1050010";"1013650";"PV25  ";"2021JJ00";"   353.2";"      38";"    26.6";"    23.3";"    33.2";"    28.3";"      14";"      19";"      16";"      13";"      10";"       8";"       7";"       6";"       4";"       3"
"85215";"1050010";"1013650";"PV25  ";"2022JJ00";"   350.1";"      37";"    28.2";"    24.6";"    35.0";"    29.8";"      14";"      19";"      16";"      13";"      10";"       8";"       7";"       5";"       4";"       3"
"85216";"1050010";"1013650";"PV25  ";"2023JJ00";"   356.0";"      37";"    32.4";"    26.7";"    40.6";"    32.3";"      14";"      19";"      16";"      13";"      10";"       8";"       7";"       5";"       4";"       3"
"85217";"1050010";"1013650";"PV25  ";"2024JJ00";"   364.0";"      38";"    33.4";"    28.2";"    41.8";"    34.0";"      15";"      19";"      16";"      12";"      10";"       8";"       7";"       5";"       4";"       3"
"85228";"1050010";"1013650";"PV26  ";"2021JJ00";"   202.1";"      33";"    28.6";"    23.9";"    35.7";"    28.9";"      15";"      17";"      14";"      11";"      10";"       8";"       7";"       7";"       5";"       5"
"85229";"1050010";"1013650";"PV26  ";"2022JJ00";"   199.0";"      32";"    30.3";"    25.3";"    37.7";"    30.4";"      14";"      18";"      14";"      12";"      10";"       8";"       8";"       6";"       5";"       5"
"85230";"1050010";"1013650";"PV26  ";"2023JJ00";"   203.1";"      33";"    35.1";"    27.4";"    44.3";"    32.9";"      15";"      18";"      14";"      11";"      10";"       8";"       8";"       6";"       5";"       5"
"85231";"1050010";"1013650";"PV26  ";"2024JJ00";"   208.7";"      33";"    35.7";"    28.9";"    44.8";"    34.5";"      16";"      18";"      14";"      11";"       9";"       8";"       8";"       6";"       5";"       5"
"85242";"1050010";"1013650";"PV27  ";"2021JJ00";"   490.9";"      36";"    27.6";"    22.4";"    34.1";"    26.8";"      17";"      21";"      15";"      11";"       9";"       7";"       6";"       5";"       4";"       5"
"85243";"1050010";"1013650";"PV27  ";"2022JJ00";"   476.6";"      35";"    29.3";"    23.7";"    36.2";"    28.4";"      16";"      22";"      15";"      11";"       9";"       7";"       6";"       5";"       4";"       4"
"85244";"1050010";"1013650";"PV27  ";"2023JJ00";"   482.4";"      34";"    34.7";"    25.8";"    43.3";"    30.8";"      18";"      20";"      15";"      11";"       9";"       7";"       6";"       5";"       4";"       4"
"85245";"1050010";"1013650";"PV27  ";"2024JJ00";"   487.8";"      34";"    35.5";"    27.4";"    44.2";"    32.4";"      17";"      21";"      15";"      11";"       9";"       8";"       6";"       5";"       4";"       4"
"85256";"1050010";"1013650";"PV28  ";"2021JJ00";"   625.1";"      37";"    26.1";"    21.9";"    32.4";"    26.4";"      18";"      21";"      16";"      11";"       9";"       7";"       6";"       5";"       4";"       4"
"85257";"1050010";"1013650";"PV28  ";"2022JJ00";"   614.4";"      36";"    27.8";"    23.2";"    34.4";"    27.9";"      18";"      21";"      16";"      11";"       9";"       7";"       6";"       5";"       4";"       4"
"85258";"1050010";"1013650";"PV28  ";"2023JJ00";"   622.2";"      35";"    32.5";"    25.2";"    40.6";"    30.3";"      17";"      22";"      16";"      11";"       9";"       7";"       6";"       5";"       4";"       4"
"85259";"1050010";"1013650";"PV28  ";"2024JJ00";"   631.9";"      36";"    33.2";"    26.6";"    41.5";"    31.8";"      19";"      22";"      15";"      11";"       9";"       7";"       6";"       5";"       4";"       4"
"85270";"1050010";"1013650";"PV29  ";"2021JJ00";"    73.6";"      42";"    26.6";"    23.9";"    32.8";"    28.8";"      13";"      17";"      16";"      14";"      11";"       9";"       8";"       6";"       4";"       3"
"85271";"1050010";"1013650";"PV29  ";"2022JJ00";"    72.9";"      41";"    28.1";"    25.2";"    34.5";"    30.3";"      12";"      17";"      17";"      15";"      11";"       9";"       7";"       5";"       3";"       3"
"85272";"1050010";"1013650";"PV29  ";"2023JJ00";"    74.1";"      41";"    32.0";"    27.2";"    39.9";"    32.8";"      13";"      17";"      17";"      14";"      11";"       9";"       7";"       5";"       3";"       3"
"85273";"1050010";"1013650";"PV29  ";"2024JJ00";"    74.4";"      41";"    33.8";"    28.9";"    42.2";"    34.7";"      13";"      17";"      17";"      14";"      11";"       9";"       7";"       5";"       3";"       3"
"85284";"1050010";"1013650";"PV30  ";"2021JJ00";"   428.3";"      37";"    27.0";"    23.6";"    33.7";"    28.7";"      13";"      18";"      16";"      13";"      11";"       8";"       7";"       6";"       4";"       3"
"85285";"1050010";"1013650";"PV30  ";"2022JJ00";"   424.0";"      36";"    28.6";"    24.9";"    35.6";"    30.2";"      13";"      18";"      16";"      14";"      11";"       8";"       7";"       5";"       4";"       3"
"85286";"1050010";"1013650";"PV30  ";"2023JJ00";"   430.7";"      36";"    33.2";"    27.0";"    41.9";"    32.7";"      13";"      19";"      16";"      13";"      11";"       8";"       7";"       5";"       4";"       3"
"85287";"1050010";"1013650";"PV30  ";"2024JJ00";"   437.8";"      36";"    34.4";"    28.6";"    43.3";"    34.6";"      14";"      18";"      17";"      13";"      11";"       9";"       7";"       5";"       4";"       3"
"85298";"1050010";"1013650";"PV31  ";"2021JJ00";"   227.8";"      43";"    25.5";"    22.9";"    31.7";"    27.8";"      13";"      20";"      17";"      14";"      11";"       8";"       6";"       5";"       3";"       2"
"85299";"1050010";"1013650";"PV31  ";"2022JJ00";"   225.9";"      43";"    26.9";"    24.1";"    33.3";"    29.2";"      13";"      20";"      18";"      15";"      11";"       8";"       6";"       4";"       3";"       2"
"85300";"1050010";"1013650";"PV31  ";"2023JJ00";"   228.4";"      43";"    30.1";"    26.1";"    37.3";"    31.6";"      13";"      20";"      18";"      14";"      11";"       8";"       6";"       4";"       3";"       2"
"85301";"1050010";"1013650";"PV31  ";"2024JJ00";"   232.5";"      43";"    31.6";"    27.7";"    39.3";"    33.3";"      14";"      20";"      18";"      13";"      10";"       8";"       6";"       4";"       3";"       2"
"91220";"1050010";"1013700";"PV20  ";"2021JJ00";"    87.9";"      30";"    26.8";"    23.5";"    32.9";"    28.3";"       8";"      18";"      20";"      15";"      12";"       9";"       7";"       5";"       3";"       2"
"91221";"1050010";"1013700";"PV20  ";"2022JJ00";"    87.6";"      30";"    28.0";"    24.7";"    34.2";"    29.7";"       8";"      18";"      21";"      16";"      11";"       9";"       7";"       4";"       3";"       2"
"91222";"1050010";"1013700";"PV20  ";"2023JJ00";"    88.5";"      30";"    31.2";"    27.0";"    38.2";"    32.3";"       8";"      19";"      21";"      15";"      11";"       9";"       7";"       4";"       3";"       2"
